agcCnt_01,jamInd_01,noisePerMS_01,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,pDOP,avg_snr_L1,pseudorange_std_dev,label
5616,10.93052762,97.0207746,11.06995439,0.012148243,0.003042098,-0.005459249,0.154964848,0.293485584,0.056261379,0.010101881,-1058.995124,6796892.479,0
5616,10.10004093,97.00207181,11.06560761,-0.00563858,0.001099856,0.010650284,0.154986045,0.293084142,0.064378369,0.010101099,1508.650355,6792426.584,0
5616,9.98491287,96.99530241,11.14768457,-0.00634658,0.006863722,0.015774348,0.155010244,0.293104884,0.063142409,0.010099596,-448.156559,6792922.998,0
5616,7.915309363,96.99145169,11.10946627,0.003647301,0.001649352,-0.005232256,0.155084162,0.293987271,0.054644049,0.010103002,-5978.569153,6795242.225,0
5616,8.967027906,96.99578482,11.06714577,0.005961531,-0.003893766,-0.015363214,0.154945817,0.293395278,0.064503692,0.010099542,11940.87476,6723580.988,0
5616,11.04236408,96.99459041,11.07802069,-0.000870165,-0.004435576,0.002842672,0.162016935,0.31200628,0.054054581,0.010200071,-3824.322735,6729169.326,0
5616,7.942165532,97.0023749,11.02506616,-0.001536123,-0.003066991,-0.001650709,0.153994503,0.292421291,0.045937173,0.010100046,-8219.024288,6725624.826,0
5616,10.91564554,97.00223774,11.02704661,-0.005817668,-0.00180132,0.000522452,0.153887215,0.291791337,0.04703206,0.010097984,-3260.532502,6794922.921,0
5616,8.025000721,96.00004245,11.20923288,-0.003062668,0.005040509,-0.011806135,0.154986154,0.293143352,0.05499411,0.010100167,-14626.96887,6793586.467,0
5616,11.02513197,97.00608912,11.12444094,-0.002265041,0.002411287,-0.00677122,0.1609825,0.312296337,0.052947802,0.010203013,-4730.0453,6722363.326,0
5616,10.94799093,97.01659272,11.17045944,-0.000682375,0.003216396,0.009745629,0.160979891,0.310683449,0.064511997,0.01020096,-7052.183299,6723362.686,0
5616,10.95167454,97.01323288,11.07169364,-0.001249118,-0.004138035,0.002850691,0.162003869,0.311842955,0.053269974,0.010200067,4567.736608,6723361.241,0
5616,7.023806812,96.97930662,11.21421316,-0.006579478,-0.004994234,0.003758966,0.155009218,0.292645787,0.051121935,0.010099651,-4892.735008,6793665.493,0
5616,9.851435977,96.96440884,11.10859766,-0.006073437,0.00899,-0.008124527,0.153947341,0.292713902,0.049861907,0.010100714,6548.750848,6724476.644,0
5616,6.855603383,97.01302058,11.11647324,-0.004589261,0.005666009,0.011002502,0.154155033,0.292551939,0.060115952,0.010101617,10291.23417,6727371.098,0
5616,7.926292302,95.98095133,11.21003095,-0.002824678,0.004801486,-0.012905801,0.154857543,0.292686662,0.055214202,0.010101314,5767.3134,6796965.504,0
5616,7.978101712,96.99686769,11.04185194,-0.005035377,-0.002118374,1.54E-05,0.154912177,0.293493943,0.046471083,0.010099284,-1535.991961,6725227.721,0
5616,9.031897092,96.98369343,11.06910417,-0.005134125,-0.005429838,-0.000721868,0.155338634,0.294681432,0.044447064,0.010100701,1076.582935,6722519.74,0
5616,6.15136194,96.9748878,11.13680699,-0.012088033,0.005010026,0.001170139,0.15487356,0.294044005,0.040795764,0.010101035,-11132.79227,6795740.835,0
5616,9.087990292,97.00754577,11.07900193,-0.000889395,-0.002052578,0.002075935,0.154835096,0.293825012,0.049157294,0.010097827,-937.7161467,6797674.335,0
5616,10.98359135,97.0105795,11.09099961,0.005019924,0.004646859,-0.00347332,0.161089468,0.312410222,0.05428265,0.010200363,-6262.803645,6725616.577,0
5616,9.998049061,96.99196581,11.13554934,-0.000153341,-0.002914672,-0.004244517,0.160746981,0.312456259,0.051804682,0.010195337,5131.180013,6724560.166,0
5616,6.897147016,96.96389152,11.04976511,0.012957229,-0.002848882,0.017405531,0.154971341,0.294300679,0.059350607,0.010101041,18897.25951,6727363.1,0
5616,11.99810067,96.9923876,11.14791852,-0.004979709,0.005047926,0.001260449,0.155261388,0.293106529,0.042979167,0.010101425,3705.931434,6794776.413,0
5616,7.970385503,97.00546014,11.10841993,0.003450293,0.001931591,-0.005410079,0.154811808,0.293919596,0.054673337,0.010101613,-14548.92507,6795950.997,0
5616,8.033108823,96.97939005,11.02079806,0.000118314,-0.006875149,0.009181136,0.153758572,0.291585251,0.051792986,0.010099148,-2605.029116,6723442.959,0
5616,7.915131492,96.00255528,11.20919679,-0.003252995,0.005143592,-0.012124547,0.154817381,0.29367631,0.054782563,0.010100667,940.1597515,6795022.995,0
5616,8.05328157,96.99978664,11.02398535,-0.002297827,-0.002935108,-0.002020963,0.154109431,0.291735649,0.046240377,0.010103072,682.4587989,6727072.166,0
5616,8.157249031,97.00807294,11.09003852,-0.010435726,0.002825928,0.005051705,0.154137012,0.293230936,0.053094281,0.01010305,-5313.390143,6723896.261,0
5616,7.988841917,97.00166646,11.01254157,-0.00946324,-0.005941611,0.012028043,0.15393756,0.292368708,0.06351441,0.010099937,1840.249075,6723103.662,0
5616,10.04121301,96.98643942,11.01725866,-0.00735002,0.002252361,0.016579677,0.154083224,0.291806773,0.066840087,0.010100301,-9063.126787,6795286.238,0
5616,12.07080428,97.01667529,11.14615712,-0.006183092,-0.002125946,-0.016086208,0.16116935,0.311361208,0.065321934,0.010202397,-6881.941975,6722869.294,0
5616,10.95883739,96.99779075,11.13249173,-0.000495607,0.006442866,-0.007678571,0.161217721,0.312265931,0.05112901,0.010196762,4775.563255,6724390.15,0
5616,10.02299043,96.99961949,11.08543083,0.004864201,0.002889042,0.01361775,0.154969993,0.294601298,0.059208611,0.010099303,-7400.581844,6794078.621,0
5616,10.0012919,96.98699408,11.00899977,-0.006954099,0.002006841,0.016862411,0.153719652,0.291836677,0.067140477,0.010102881,3986.783643,6798169.041,0
5616,11.01002093,96.99382247,11.16873011,-0.000896583,0.002858041,0.00977846,0.160900007,0.310552544,0.065596667,0.010202104,-9993.358969,6721015.439,0
5616,5.92069423,96.98766949,11.04661924,-0.007966155,-0.000952868,0.003720032,0.15494801,0.293824099,0.050086594,0.010100797,12975.93853,6727027.167,0
5616,7.002514584,96.99758984,11.21054343,-0.007019998,-0.005367776,0.002437073,0.154968458,0.293072677,0.050858385,0.010096751,-5631.853574,6793117.459,0
5616,8.051091382,97.02385418,11.06439427,0.001691337,-0.003115267,0.004489938,0.154977116,0.294020257,0.045664049,0.010099892,-1596.330481,6721657.222,0
5616,7.148877884,96.98088134,11.12046864,-0.003625324,0.003769458,-0.002496754,0.155136295,0.293863091,0.041091571,0.010098727,2465.941727,6795231.592,0
5616,10.09841494,96.97751359,11.12946954,-0.000533325,0.008028569,0.013969244,0.155155241,0.292335637,0.060104611,0.010100714,-4100.104204,6794304.888,0
5616,6.220902498,97.02050207,11.15027245,0.004565484,-0.005790076,-0.005804405,0.154979088,0.293163719,0.049932392,0.010098254,1093.947308,6792733.493,0
5616,7.921275137,96.99708289,11.02124213,-0.009264437,-0.005863631,0.012335185,0.154133809,0.292686337,0.063924486,0.010097787,4259.12275,6721645.44,0
5616,8.089494417,96.99067588,11.10694637,0.003927744,0.001499353,-0.003834495,0.155043568,0.29416155,0.054499434,0.010095545,7082.932116,6794819.069,0
5616,8.018809696,96.014492,11.20411649,-0.003249074,0.005431072,-0.013019335,0.155007858,0.293211967,0.054659459,0.010102636,5842.958672,6796238.702,0
5616,11.22465952,96.99156021,11.01278911,-0.001869344,0.004062332,0.00127585,0.154110428,0.2921992,0.043297029,0.010099138,-1216.352959,6796127.868,0
5616,7.91707386,97.02544707,11.10876227,0.003811937,0.001836084,-0.005252465,0.155008801,0.294138164,0.055084638,0.010100339,-1031.487604,6794934.789,0
5616,10.91385001,97.0094475,11.0111775,-0.001440914,0.004033169,0.000734265,0.154250667,0.292324202,0.043037342,0.010099995,17258.14447,6795939.162,0
5616,10.93850622,96.99320052,11.06219685,-0.001692563,0.004037193,0.015719149,0.154824784,0.293137582,0.066112386,0.010097697,7003.89886,6794937.8,0
5616,7.78210213,97.03006401,11.03800683,-0.007945107,-0.006140769,-0.008411811,0.154937246,0.291891194,0.054033981,0.010097284,567684.6932,6722128.964,0
5616,11.94606096,95.99155882,11.17385752,0.0032652,0.001041779,-0.007236654,0.154984588,0.293723011,0.060455953,0.010097831,775.199997,6792027.167,0
5616,7.922117933,97.01034176,11.03709605,-0.007714421,-0.006128235,-0.007618311,0.155053531,0.291913362,0.054045281,0.01009844,571984.168,6724310.35,0
5616,10.01542942,97.00417091,11.10777864,-0.006145629,0.008914641,-0.007989489,0.154154453,0.293109311,0.049465044,0.010100791,-949.2938398,6724676.72,0
5616,12.03506194,97.01814092,11.14732524,-0.006210773,-0.002144871,-0.015387784,0.160997028,0.310890009,0.065598025,0.010198283,-8967.527159,6724785.847,0
5616,8.19248291,97.02176105,11.10529326,0.004020179,0.001697569,-0.005685406,0.154826755,0.294109384,0.055135862,0.010103768,-2975.670007,6796180.777,0
5616,8.097507296,97.00044601,11.02960707,-0.001777498,-0.002969215,-0.002603012,0.154102629,0.292152816,0.045783828,0.010102216,13318.20698,6725783.845,0
5616,11.94081344,96.98950045,11.15203187,-0.00496409,0.005123554,0.00101305,0.155091963,0.29328993,0.042540181,0.010101744,4286.747434,6794182.998,0
5616,6.907828505,97.00641012,11.11459319,-0.00440723,0.00410869,-0.002316941,0.154763457,0.294446388,0.041145244,0.010099742,-18213.36944,6792353.098,0
5616,10.0504677,96.99055543,11.0842778,0.004792685,0.003173083,0.013073274,0.154999537,0.294027145,0.058957015,0.010103267,8959.413229,6795617.581,0
5616,8.864552671,97.02805834,11.06661721,0.003980898,-0.000931533,0.014046611,0.154806301,0.294544919,0.060577487,0.01009953,8027.682194,6725857.047,0
5616,10.18789574,97.00190274,11.08509632,0.004980461,0.002887544,0.013067675,0.154919037,0.293879911,0.058873102,0.010099933,-2590.331213,6790636.809,0
5616,8.121002876,96.99490892,11.02675564,-0.003490627,0.00317725,0.009360577,0.153890027,0.293015333,0.059692801,0.010100367,5299.303144,6723259.727,0
5616,8.951865633,97.00257368,11.00775452,-0.006357906,-0.002286566,0.018363951,0.154098579,0.291361188,0.068328629,0.010101514,-6255.428935,6793959.72,0
5616,7.824243554,95.9812266,11.20530021,-0.002869441,0.004809872,-0.011891412,0.155014231,0.293483228,0.055339446,0.010101374,-3403.770462,6794713.693,0
5616,8.138898489,96.98645969,11.01405978,-0.008615464,-0.006203539,0.012332185,0.153843399,0.292049545,0.064061871,0.010098975,11024.6969,6723206.961,0
5616,10.98824896,97.01672884,11.12860701,-0.00041344,0.006227995,-0.007857709,0.161107203,0.312132703,0.051248126,0.01019885,-1948.517386,6723167.843,0
5616,8.126991893,96.99084559,11.06620308,0.001895572,-0.002800981,0.005141153,0.154825345,0.294475177,0.045986174,0.01010138,-13659.48087,6724476.885,0
5616,8.836422106,96.98541036,11.06488629,0.006126903,-0.003897132,-0.015538238,0.155040212,0.293780723,0.065085795,0.010101543,-421.0381724,6724586.201,0
5616,7.938508026,97.00747873,11.09451784,-0.00985287,0.00322628,0.004819952,0.153900843,0.293199755,0.053427385,0.010099151,-533.5760982,6723670.448,0
5616,9.000537969,97.01652384,11.03139897,0.00305048,-0.003185613,-0.007757851,0.154955456,0.291961769,0.058229402,0.010096576,8824.502382,6723553.247,0
5616,10.0048199,97.01001925,11.08620442,0.004974475,0.003073587,0.013041279,0.155061426,0.293935941,0.0589379,0.010099553,147.747069,6792963.51,0
5616,7.953826214,96.01388081,11.21290093,-0.002887417,0.004973576,-0.012385877,0.155063519,0.292731292,0.055496124,0.010101345,-3047.068528,6795179.147,0
5616,8.063900347,96.98945339,11.04692572,-0.005653906,-0.001821227,2.84E-06,0.155162859,0.293579597,0.045132436,0.010103895,7701.146262,6725795.174,0
5616,10.8904691,96.9801858,11.091194,0.005176132,0.004975677,-0.004694018,0.16098998,0.311869333,0.054752817,0.010197416,928.1084578,6721809.953,0
5616,10.98539279,97.02092242,11.19442998,-0.004967417,-0.00108126,0.001521246,0.16103733,0.3112434,0.050374157,0.01029908,596874.1904,6726031.888,0
5616,7.012341548,96.99550317,11.01737628,0.00194255,0.007114184,0.006906975,0.153946678,0.291347534,0.049769947,0.01009916,8506.958587,6794603.96,0
5616,10.05277807,96.99650442,11.12863716,0.000528565,-0.002815044,-0.003493127,0.161022169,0.312410613,0.050984989,0.010202925,1462.070814,6725975.397,0
5616,7.073007052,97.01850957,11.0173979,0.001825711,0.006858915,0.006761401,0.154053535,0.292366149,0.049946263,0.010099925,64.02824578,6794021.468,0
5616,11.88461905,96.00775156,11.17850404,0.002895913,0.000987107,-0.00823726,0.154988025,0.294033905,0.060369209,0.010098043,1346.236604,6790949.979,0
5616,9.842609877,97.0063532,11.05971248,-0.005485718,0.000776568,0.010653707,0.154780281,0.292921028,0.063611925,0.010101205,-7803.661369,6795676.14,0
5616,10.13108132,97.03017124,11.12531297,-0.001214865,0.00747267,0.01439704,0.155040377,0.293139192,0.061095664,0.010099127,-3823.848637,6795199.728,0
5616,10.03409325,96.991032,11.13098036,-0.001142057,0.008042316,0.01367852,0.155044408,0.293796454,0.060787879,0.010097359,69.30501564,6794818.867,0
5616,7.923210156,96.01293028,11.16279511,-0.008037967,-0.004871463,0.0082921,0.154917146,0.293386428,0.058108275,0.010098074,-1384.149415,6793437.472,0
5616,11.15913809,97.00079453,11.19361507,-0.004782896,-0.000944679,0.000826691,0.160843546,0.31127213,0.050976238,0.010303741,611695.6768,6723265.999,0
5616,12.01186746,97.00374307,11.14899746,-0.005946339,-0.002411544,-0.016895412,0.16117978,0.310682775,0.065034094,0.010200829,1636.053822,6722363.148,0
5616,8.120988211,97.02130057,11.06714421,0.001666203,-0.003074063,0.004741561,0.155059864,0.293993069,0.045798256,0.010100232,6307.948733,6724313.596,0
5616,11.00692696,97.00707714,11.03611525,-0.005137423,0.006531716,-0.000534315,0.154972095,0.292913743,0.038812879,0.010099461,111.4390071,6796533.7,0
5616,11.21141932,97.00750164,11.04306721,-0.005156838,0.007289138,1.54E-05,0.154861495,0.292850954,0.039105388,0.01010063,7783.571374,6795364.511,0
5616,7.180086539,97.01494634,11.0954253,-0.003019941,-0.001229262,-0.008539436,0.154899893,0.293996358,0.053346209,0.010100605,2955.956004,6795944.1,0
5616,8.9744579,96.99491406,11.0113282,-0.005890034,-0.00173499,0.018419607,0.154158672,0.291605331,0.067780517,0.01010063,141.010257,6794776.366,0
5616,10.09967685,96.98830487,11.06287267,-0.005892006,0.001199669,0.010958729,0.155016769,0.293358135,0.063681287,0.010100248,-54.63749673,6794352.579,0
5616,10.06621137,96.98543965,11.08251594,0.004541377,0.002809889,0.012919522,0.154932932,0.293375673,0.059225052,0.010101874,-6951.898729,6792833.299,0
5616,12.14041268,96.97259707,11.06050606,0.000274743,-0.000239126,-0.007702781,0.155062087,0.293187827,0.053988076,0.01010005,3757.578804,6794353.453,0
5616,7.901005137,96.02865508,11.19067535,-0.005934779,-0.002926038,-0.008563204,0.154900796,0.293886372,0.054304674,0.01009789,-252.1760634,6788622.203,0
5616,10.07038441,96.98462581,11.08681787,0.00535753,0.002821767,0.012990892,0.155182821,0.293592541,0.058667702,0.010098679,-3636.153679,6793835.038,0
5616,9.10858746,96.99691663,11.06929282,-0.004885294,-0.004978366,-0.001349471,0.155164788,0.295070425,0.0443472,0.010095731,8151.108367,6724759.513,0
5616,10.81956478,96.99614236,11.07702161,-0.000715603,-0.004101923,0.002196122,0.161943165,0.311458211,0.053804464,0.010204372,-9119.254568,6724164.559,0
5616,7.878605382,96.00428399,11.20965352,-0.002879523,0.004624005,-0.012310885,0.15492342,0.29301382,0.054718858,0.010101861,-3053.763707,6794025.377,0
5616,7.790788059,97.01136802,11.02301378,0.000347638,-0.007470842,0.009720309,0.153681079,0.291504867,0.051971096,0.010098209,7573.851454,6725272.019,0
5616,8.972360613,97.01199146,11.07093102,0.004134862,-0.000952148,0.014048513,0.154819525,0.295160514,0.059766369,0.010099392,2354.659803,6721046.375,0
5616,8.073615163,96.9918743,11.10748938,0.003974715,0.001881458,-0.005156404,0.154836836,0.293678342,0.055271847,0.010098626,-307.6330573,6794732.856,0
5616,7.15413205,96.99767101,11.21165984,-0.006413185,-0.005116755,0.003311738,0.155016468,0.292843063,0.05089429,0.010103328,1881.839582,6791490.78,0
5616,9.007601642,97.003938,11.03191779,0.003229578,-0.002853106,-0.008277775,0.154960261,0.292102289,0.058055203,0.010096937,1357.118366,6722540.734,0
5616,9.167085349,95.99653427,11.15861496,-0.009851841,-0.004752291,0.001974152,0.154836121,0.29373117,0.048057829,0.010100247,-11072.38778,6794272.241,0
5616,11.85841058,97.02239979,11.06141919,-0.000329582,-5.75E-05,-0.007463474,0.154965751,0.29297983,0.054071521,0.010099766,-2516.899207,6797281.34,0
5616,9.825244055,97.00684217,11.06172088,-0.006332682,0.000928101,0.011154899,0.155061556,0.292473217,0.063991148,0.010101784,11889.34931,6795621.023,0
5616,10.99430117,97.01024118,11.06029492,-0.001924412,0.004105578,0.015972794,0.155064297,0.293219532,0.066187317,0.010099776,-4789.183314,6795018.622,0
5616,12.03940261,96.00923784,11.17912389,0.003037578,0.000713557,-0.008272772,0.154768596,0.294614156,0.059708108,0.010096207,-2290.222682,6794519.442,0
5616,11.99664573,97.0163534,11.15504577,-0.001158586,4.71E-05,-0.00228695,0.160984376,0.311971634,0.049513386,0.010199458,-3926.455383,6722021.547,0
5616,15.7878939,97.0025227,11.05921543,0.003036406,0.000116501,-0.003385457,0.154831492,0.294031725,0.049913225,0.010097903,-595.2843131,6723919.737,0
5616,7.990856864,96.98192749,11.1100199,0.004410234,0.002143594,-0.005245158,0.155109842,0.29427428,0.054518849,0.010100172,-4230.30234,6795594.011,0
5616,10.86616992,97.00557001,11.07652697,-0.000820425,-0.00440884,0.003342431,0.162095519,0.311380377,0.054068996,0.010203094,3609.998972,6720698.271,0
5616,12.06870404,96.99092276,11.14977166,-0.005294645,0.004839281,0.001899451,0.154890609,0.293522922,0.042687739,0.010096248,1489.006832,6795736.197,0
5616,6.037610593,96.99263326,11.13586168,-0.012028795,0.004814602,0.000388348,0.154906686,0.294270112,0.041244083,0.010098274,5711.951015,6794092.18,0
5616,9.903574455,97.0081715,11.01331351,-0.007207868,0.002021086,0.017801249,0.153943812,0.291831601,0.067810609,0.010098808,-7659.286118,6796581.081,0
5616,10.9472806,97.01725658,11.06270464,-0.002100116,0.004101483,0.016144993,0.154725582,0.293430515,0.065711441,0.010099177,-2451.518913,6796695.47,0
5616,6.891331591,97.00029644,11.20897766,-0.007106809,-0.004684051,0.002362441,0.155040925,0.292911447,0.051121933,0.010101597,-1611.837292,6791502.196,0
5616,11.99356953,96.00430386,11.17131681,0.002876657,0.000895515,-0.008200225,0.154966764,0.293840616,0.059355981,0.010099626,3381.63699,6793519.855,0
5616,12.09799138,97.02372188,11.1485639,-0.001324116,-0.000105035,-0.001949752,0.161118179,0.311165407,0.049166518,0.010200897,-5770.303412,6721769.185,0
5616,10.89887093,97.00335511,11.07080326,0.011967036,0.003242691,-0.005227561,0.1548662,0.292629973,0.05567507,0.01009865,6753.030901,6791711.597,0
5616,8.05171189,97.03625677,11.1059038,0.003855233,0.002062606,-0.005502143,0.154924583,0.294355505,0.054770775,0.010100496,8737.719535,6792997.614,0
5616,10.94559902,97.00788088,11.07999748,-0.001756477,-0.003732404,0.003442295,0.161816486,0.311632536,0.053595985,0.010201678,-7204.003395,6727503.772,0
5616,9.918656411,96.9754622,11.0913556,0.005530142,0.003060949,0.01363418,0.154877665,0.293634601,0.059268595,0.01009842,-3554.667863,6795968.719,0
5616,10.98901938,97.01049849,11.17030124,-0.000718845,0.002755738,0.009715124,0.16085602,0.310683446,0.065369537,0.010201686,-3855.522899,6726718.911,0
5616,8.893790879,97.00531178,11.01270113,-0.006097173,-0.002281418,0.017874244,0.154121322,0.292264291,0.068008579,0.010100113,19334.04067,6796663.258,0
5616,8.943199187,97.01797385,11.0784634,-0.00099514,-0.002327518,0.001530394,0.154914943,0.293785374,0.048682879,0.010102255,-3107.830167,6793590.757,0
5616,7.877105529,97.00938138,11.01738232,-0.007302558,-0.000860244,0.003907801,0.154015126,0.291530924,0.051583128,0.010099565,600691.9926,6794459.224,0
5616,10.201568,96.99807049,11.08722245,0.005437889,0.003250908,0.012983419,0.154953618,0.293789235,0.058724707,0.010100822,-9239.800696,6795931.24,0
5616,8.003617811,96.98293831,11.09617505,-0.00951006,0.003390393,0.005298922,0.153845363,0.29298885,0.052206843,0.010099912,-7210.277341,6725722.619,0
5616,7.92821272,96.99708707,11.03841233,-0.007959537,-0.005822024,-0.007505981,0.154979499,0.291589045,0.054168163,0.010099792,569408.4912,6723644.896,0
5616,11.02195295,96.98814724,11.01037534,-0.001735692,0.00424547,0.000660999,0.154072978,0.291599237,0.042594706,0.010100559,-6154.85869,6792402.08,0
5616,9.988475874,96.99190989,11.14854544,-0.005954735,0.006877561,0.015108503,0.15485288,0.29373469,0.063362678,0.010101158,-1920.36475,6800503.194,0
5616,10.97732996,97.00820236,11.07359855,0.011654815,0.002755885,-0.006009627,0.15509856,0.29270054,0.055860177,0.010097304,-5151.58193,6794684.439,0
5616,12.0630095,97.02327161,11.14576461,-0.006106346,-0.001820552,-0.015866983,0.160896493,0.310887588,0.065221476,0.010203093,-5961.726133,6722693.09,0
5616,14.07771536,97.0055001,11.11311111,0.001034068,-0.007911829,-0.007886976,0.160941167,0.311872209,0.05451415,0.010195988,8532.760545,6723400.431,0
5616,7.945574037,96.9833343,11.09600122,-0.010117379,0.003022681,0.004851967,0.154064644,0.292853376,0.052556522,0.010098523,9010.900731,6724512.846,0
5616,5.940924798,97.00619593,11.146387,0.004943537,-0.005918228,-0.005943468,0.154919185,0.293216217,0.049792382,0.010099797,6999.897689,6794925.163,0
5616,11.97178149,96.01667613,11.17714236,0.002976398,0.001068223,-0.007313273,0.155004577,0.294329935,0.05997224,0.01010089,3882.553393,6796842.966,0
5616,9.763837879,96.99150213,11.02092292,-0.007020885,0.002271008,0.017172984,0.153961667,0.291893534,0.067564061,0.0101034,722.1776327,6794891.352,0
5616,11.84455126,96.99813235,11.21369813,-0.003986505,-0.002726634,-0.007169193,0.155015759,0.29256973,0.050758468,0.010095991,-3599.868299,6792384.377,0
5616,9.140232398,97.00020469,11.07295542,-0.001273882,-0.001885117,0.001773334,0.154709996,0.29444348,0.048781902,0.010098905,-6942.510059,6794622.621,0
5616,8.168762975,95.98906174,11.18988977,-0.006185156,-0.002821455,-0.009076969,0.154777122,0.293966823,0.054175409,0.010095412,2702.66913,6793702.765,0
5616,6.974450524,97.00903437,11.01711319,0.00166828,0.007108516,0.007741692,0.154075032,0.292602118,0.04978824,0.010100068,-8558.338138,6797695.822,0
5616,8.05915099,96.99831448,11.01532388,-0.006747497,-0.001097351,0.003916937,0.154126342,0.29121858,0.051055955,0.010100586,581113.6261,6797220.985,0
5616,10.03193224,97.00584656,11.11425607,-0.006543745,0.009159708,-0.00800897,0.153889091,0.293067997,0.049430808,0.010103432,8491.598444,6725153.665,0
5616,11.31587312,96.98763201,11.03607971,-0.004702106,0.006705628,-0.000218561,0.154970274,0.293667638,0.039812342,0.01010026,13971.44842,6792762.701,0
5616,10.11486109,96.99390363,11.14802931,-0.005642001,0.007222472,0.016498007,0.1550359,0.292877071,0.062505583,0.010102252,2925.17943,6792475.821,0
5616,9.986876488,97.01006703,11.10822565,-0.006078033,0.008747841,-0.007111896,0.154084443,0.292921533,0.049881963,0.01010126,8151.145949,6724989.332,0
5616,10.90196777,96.99480424,11.03003543,-0.006672213,-0.001939668,0.001204196,0.153753004,0.292102832,0.046988084,0.010099061,-1758.986458,6795660.368,0
5616,8.835189069,97.02406678,11.03883535,0.002906698,-0.003178408,-0.007962491,0.154892069,0.29180555,0.058701683,0.01009696,-9760.828981,6724023.406,0
5616,6.020874044,96.99443071,11.14475474,0.004983426,-0.005883182,-0.005983332,0.154959488,0.292891405,0.049513971,0.010100593,4529.285714,6793852.929,0
5616,9.922403339,97.00313118,11.08539055,0.004739031,0.002992839,0.011919547,0.155085651,0.293882447,0.059727736,0.010096781,4214.706719,6793830.455,0
5616,6.854086031,97.01299648,11.05151742,0.012866954,-0.003336646,0.017337667,0.15530434,0.29378167,0.059277776,0.010102794,568.1237979,6724791.766,0
5616,9.933665833,96.98023381,11.15086624,0.004395145,0.005088808,0.008060798,0.154972226,0.294427618,0.053153014,0.01009965,-1733.82837,6790392.908,0
5616,11.88904022,96.97546156,11.14786701,-0.005828295,-0.002121997,-0.015805896,0.160828613,0.311160446,0.06463878,0.010202578,7094.33823,6721313.735,0
5616,8.173089745,95.97873862,11.20807435,-0.003238752,0.005186006,-0.012322401,0.155049001,0.293087214,0.055209527,0.010098964,-7181.434198,6793388.023,0
5616,8.090450498,97.01759523,11.12737798,0.003587449,0.00400028,-0.003174217,0.155160914,0.293281367,0.050734584,0.01010058,-5627.608285,6796879.793,0
5616,10.99918206,96.99230937,11.06495947,-0.002084446,0.004083472,0.015813743,0.155013157,0.292908009,0.066464684,0.010100452,-7345.226954,6793538.86,0
5616,10.15183263,97.03565078,11.14398004,-0.006055121,0.006797861,0.016462951,0.154889559,0.292730592,0.062643759,0.010099903,665.6474143,6794976.983,0
5616,10.00793748,96.99213671,11.13055582,0.000128134,-0.003124406,-0.004171636,0.161116696,0.311790299,0.050958487,0.010199067,-7929.774072,6723656.914,0
5616,10.91163785,97.00257189,11.02922787,-0.006138236,-0.002096817,0.001943762,0.154080828,0.29200062,0.046796294,0.010100847,-4971.745862,6797370.528,0
5616,8.156262611,97.02149068,11.10432015,0.004132085,0.002180846,-0.004804754,0.154875011,0.293631415,0.05463772,0.010098002,-5129.013505,6797079.387,0
5616,12.05528866,97.02795669,11.21838158,-0.003500282,-0.002645913,-0.007578078,0.155046462,0.292825919,0.051271958,0.010097391,-1867.25245,6794349.949,0
5616,10.8935853,97.02872889,11.01318302,-0.001789412,0.003830032,0.000941749,0.154121479,0.291820401,0.043196437,0.010102681,-10857.43353,6794241.916,0
5616,9.980472491,97.01683966,11.01318068,-0.007012418,0.002227318,0.016704692,0.154143969,0.292739304,0.067443534,0.010101569,681.5919859,6793932.253,0
5616,10.91016727,97.01427122,11.03331471,-4.73E-05,0.00154199,0.013005611,0.154991906,0.292034767,0.06534704,0.010100142,9183.264864,6724332.812,0
5616,10.85813375,97.00825739,11.07899589,-0.001092104,-0.004252088,0.003724803,0.161956381,0.311937496,0.054390398,0.010203592,1035.870425,6722390.172,0
5616,14.09501978,97.01084715,11.11467112,0.001304879,-0.008202394,-0.00768137,0.161149497,0.312600508,0.054919141,0.010199422,11338.46178,6724183.477,0
5616,9.195893713,96.99231874,11.06983546,0.005838008,-0.004285509,-0.014758376,0.154852587,0.294042399,0.064834312,0.010102853,9819.053261,6725616.749,0
5616,10.85651607,96.98859767,11.12202972,-0.001988322,0.001665711,-0.005925047,0.161053424,0.312262175,0.052695248,0.010200379,5742.513516,6724269.775,0
5616,7.057756977,96.99995297,11.11820698,-0.003986779,0.004087182,-0.002626264,0.154833114,0.294034738,0.040903457,0.010097789,590.3834906,6797048.13,0
5616,7.93324831,95.99762833,11.15882199,-0.008129577,-0.005045189,0.007780848,0.155129776,0.293767781,0.057496522,0.010103987,207.3326053,6797892.707,0
5616,7.950024108,96.99368386,11.01458267,-0.009354414,-0.005919909,0.012381455,0.153968567,0.291219857,0.063887877,0.010102137,5640.123319,6724857.418,0
5616,6.939224241,97.00970478,11.12763682,-0.004916598,0.006145756,0.011523638,0.154154529,0.293071495,0.060384541,0.010099739,-2827.872918,6726935.693,0
5616,7.911360174,97.01331303,11.06964521,0.001984247,-0.002943929,0.003852724,0.15505986,0.293730104,0.045692509,0.010101569,-13753.20542,6724225.899,0
5616,12.004978,96.00123203,11.1700432,0.003129178,0.001138851,-0.008102914,0.154850997,0.293721499,0.059779762,0.010099129,3648.079488,6796661.669,0
